,sport,school,coach
2868,baseball,Champion,Rick Yauger
2869,baseball,Chesapeake,justin davis
2870,baseball,Clark Montessori,Jonathan Breen
2871,baseball,Clermont Northeastern,Tyler Sanders
2872,baseball,Coldwater,Brian Harlamert
2873,baseball,Columbia,Dan Durante
2874,baseball,Coshocton,Scott Loomis
2875,baseball,"Crestview (Columbiana, OH)",Kory Whitacre
2876,baseball,"Crestview (Ashland, OH)",Don Keener
2877,baseball,Dayton Christian,Tim Bower
2878,baseball,Delta,Jay Lefevre
2879,baseball,Dixie,Jeremy Wylie
2880,baseball,East Clinton,Brian Carey
2881,baseball,East Knox,Randy Baugher
2882,baseball,Eastern,Steve Goetz
2883,baseball,Edison,Sean Hoover
2884,baseball,Elgin,Michael James
2885,baseball,Elmwood,Kyle Reiser
2886,baseball,Elyria Catholic,Bruce Lisicky
2887,baseball,Evergreen,Brian Nagy
2888,baseball,Fairless,Josh Witting
2889,baseball,Fairview,Andy Singer
2890,baseball,Fort Frye,Sonny Bidwell
2891,baseball,Fredericktown,Ryan Hathaway
2892,baseball,Garaway,Justin Elmore
2893,baseball,Garfield,Mike Paes
2894,baseball,Genoa Area,Gary Nissen
2895,baseball,Gilmour Academy,John Murphy
2896,baseball,Grand Valley,Russell Bell
2897,baseball,Grandview Heights,Brian Thomas
2898,baseball,Greeneview,Dale Vinson
2899,baseball,Harrison Central,Michael Valesko
2900,baseball,Hawken,Aaron Brandt
2901,baseball,Hopewell-Loudon,Justin Gunka
2902,baseball,Huntington,Brian Smith
2903,baseball,Huron,dan lindsley
2904,baseball,Jefferson,Doug Geary
2905,baseball,Kirtland,Luke Smrdel
2906,baseball,Lake,Greg Wilker
2907,baseball,Lakota,Terry James
2908,baseball,Liberty,Ronald Taylor
2909,baseball,Liberty Center,Ron Klostermeier
2910,baseball,Lima Central Catholic,John Schnieders
2911,baseball,Lutheran West,Mark Fenske
2912,baseball,Lynchburg-Clay,Vince Pitzer
2913,baseball,Madeira,Jack Kuzniczci
2914,baseball,Madison Plains,Marshall Guerin
2915,baseball,Margaretta,joe smith
2916,baseball,Mariemont,Tom Nerl
2917,baseball,Memorial,Jeff Jackson
2918,baseball,Milton-Union,Mark Gunston
2919,baseball,Mt. Gilead,Mark Kennon
2920,baseball,National Trail,Dustin Thompson
2921,baseball,Nelsonville-York,Wayne Dicken
2922,baseball,Newcomerstown,Robb Hendershot
2923,baseball,Newton Falls,Robert Bauman
2924,baseball,North College Hill,Ben Smith
2925,baseball,North Union,Klarke Ransome
2926,baseball,Northmor,Buck Workman
2927,baseball,"Northridge (Johnstown, OH)",Jeremie Young
2928,baseball,Northwest,John Storer
2929,baseball,Northwestern,Brent Parke
2930,baseball,Northwood,John Segura
2931,baseball,Orrville,Scott Marshall
2932,baseball,Otsego,Chase Welker
2933,baseball,Ottawa-Glandorf,Nick Miller
2934,baseball,Oyler,Matt Phillips
2935,baseball,Parkway,Luke Clouse
2936,baseball,Paulding,Travis R. McGarvey
2937,baseball,Piketon,Gene Bumgardner
2938,baseball,Pleasant,Chris Kubbs
2939,baseball,Portsmouth,Josh McGraw
2940,baseball,Portsmouth West,Chris Rapp
2941,baseball,Preble Shawnee,Joe Leach
2942,baseball,Pymatuning Valley,Justin Smith
2943,baseball,Reading,RJ Hayes
2944,baseball,Ridgewood,Chad Lahna
2945,baseball,River Valley,Bobby Jeffers
2946,baseball,Rootstown,Keith Waesch
2947,baseball,Sandy Valley,Brian Gamble
2948,baseball,Shenandoah,kevin davis
2949,baseball,South Point,Larry Goodwin
2950,baseball,South Range,Jim Hanek
2951,baseball,Southeastern,Roy Kelley
2952,baseball,Springfield,Terry Dobson
2953,baseball,Summit Country Day,ANDREW POLI
2954,baseball,Swanton,Josh Siewert
2955,baseball,Tuslaw,David Burkett
2956,baseball,Union Local,Christopher Schmitt
2957,baseball,United,Bob Manfull
2958,baseball,Utica,Ronald Henderson
2959,baseball,Van Buren,Brooks Lance
2960,baseball,Van Wert,Charlie Witten
2961,baseball,Versailles,Ryan Schlater
2962,baseball,Warrensville Heights,Shannon Wainwright
2963,baseball,Waterloo,Matt Dockery
2964,baseball,Waverly,Jeffrey A. Noble
2965,baseball,Waynedale,Justin McDowell
2966,baseball,Wellston,Jim Derrow
2967,baseball,West Liberty-Salem,Sean Stormes
2968,baseball,West Muskingum,Jason Wilkin
2969,baseball,Western Reserve,Josh Good
2970,baseball,Westfall,Trevor Thomas
2971,baseball,Wheelersburg,Michael Estep
2972,baseball,Wickliffe,Phil Motta
2973,baseball,Willard,Joe Whitmer
2974,baseball,Woodmore,Todd Bringman
2975,baseball,Ada,Jason Campbell
2976,baseball,Ansonia,Zack Evers
2977,baseball,Antwerp,Bob Winslow
2978,baseball,Aquinas,Joe Bishop
2979,baseball,Arlington,Aaron Cheney
2980,baseball,Berne Union,ERIC CARMICHAEL
2981,baseball,Bethel,Brett Brookhart
2982,baseball,Botkins,Jason Jones
2983,baseball,Bristol,Dallas Robbins
2984,baseball,Caldwell,Brian Wheeldin
2985,baseball,Calvert,Matt Coleman
2986,baseball,Cardinal Stritch,Craig Meinzer
2987,baseball,Carey,Joey Roark
2988,baseball,"Catholic Central (Springfield, OH)",Jon Metzger
2989,baseball,"Catholic Central (Steubenville, OH)",Aaron Henderson
2990,baseball,Cedarville,Andy Pauling
2991,baseball,Central Christian,Zach Kooker
2992,baseball,Chalker,Mike Moody
2993,baseball,Cincinnati Country Day,Tim Foot
2994,baseball,Clay,Marc Cottle
2995,baseball,Columbus Grove,Eric Naughton
2996,baseball,Conotton Valley,David DiDonato
2997,baseball,Continental,TERRY DOCKERY
2998,baseball,Cornerstone Christian,Andrew Clark
2999,baseball,Cory-Rawson,Bob Businger
3000,baseball,Covington,Mitch Hirsch
3001,baseball,Crestline,Cory Forshaw
3002,baseball,Crestview,Jim Wharton
3003,baseball,Cuyahoga Heights,Jake Solomon
3004,baseball,Danville,Brian Bratton
3005,baseball,Delaware Christian,Sharon Copley
3006,baseball,East,Matt Miller
3007,baseball,East Canton,Jason Hall
3008,baseball,"Eastern (Reedsville, OH)",Brian Bowen
3009,baseball,Fairbanks,Josh Rine
3010,baseball,Fairfield Christian Academy,Josh Baker
3011,baseball,Fairlawn,Adam Lessing
3012,baseball,Fayetteville-Perry,Miah Call
3013,baseball,Fisher Catholic,Jack Faulkner
3014,baseball,Fort Jennings,Matt Dube
3015,baseball,Fort Loramie,Bill Sturwold
3016,baseball,Frontier,Kurt Satterfield
3017,baseball,Gahanna Christian Academy,Robert Balawajder
3018,baseball,Georgetown,Daniel Oliver
3019,baseball,Gibsonburg,Kyle Rase
3020,baseball,Glenwood,JImmy Bailey
3021,baseball,Hardin Northern,Brady Mast
3022,baseball,Harding,Dan Wolf
3023,baseball,Harvest Prep,Willie McClure
3024,baseball,Heartland Christian,Chris Gault
3025,baseball,Hicksville,Sean Bergman
3026,baseball,Hilltop,Tony Gerig
3027,baseball,Houston,Glenn Brown
3028,baseball,Jackson Center,Taylor Nehls
3029,baseball,Jackson-Milton,Matt Ruby
3030,baseball,John F. Kennedy Catholic,Don Lee
3031,baseball,Kalida,Jim McBride
3032,baseball,Lake Center Christian,Shane Byler
3033,baseball,Lake Ridge Academy,Jason Dimacchia
3034,baseball,Legacy Christian Academy,Scott Pickens
3035,baseball,Lehman Catholic,Justin Tucker
3036,baseball,Lincolnview,Eric Fishpaw
3037,baseball,Lockland,Michael Tudor
3038,baseball,Lucas,Rodney Weikel
3039,baseball,Madison Christian,Michael Miller
3040,baseball,Malvern,Dennis Tucci
3041,baseball,Manchester,Dustin Cook
3042,baseball,Mansfield Christian,Scott Carrier
3043,baseball,Mapleton,Richard Goss
3044,baseball,Marion Local,Dustin Woods
3045,baseball,Mathews,Dan Kennedy
3046,baseball,McComb,Ross Shoup
3047,baseball,Mechanicsburg,Bryan Eyink
3048,baseball,Miller,Kevin Newman
3049,baseball,Miller City,Dusty Pester
3050,baseball,Millersport,Dave Everitt
3051,baseball,Mineral Ridge,Andrew Barker
3052,baseball,Minster,Mike Wiss
3053,baseball,Mogadore,Stephen Lutz
3054,baseball,Mohawk,Eric Hoover
3055,baseball,Montpelier,Toby Hutchison
3056,baseball,New Bremen,Chad Wells
3057,baseball,New London,David Gentry
3058,baseball,Newark Catholic,John Cannizzaro
3059,baseball,Newbury,Andrew Pohl
3060,baseball,North Adams,Rob Meade
3061,baseball,North Baltimore,Jerrod South
3062,baseball,Notre Dame,Drew Mader
3063,baseball,Oberlin,Mike Perry
3064,baseball,Old Fort,Gary Wilson
3065,baseball,Open Door Christian,Matt Loescher
3066,baseball,Ottawa Hills,Chris Hardman
3067,baseball,Paint Valley,Shayne Combs
3068,baseball,Pandora-Gilboa,Greg Liedtke
3069,baseball,Patrick Henry,Shawn Sunderman
3070,baseball,Peebles,Scott Lovett
3071,baseball,Perry,Mark Hoersten
3072,baseball,Pettisville,Paul Bishop
3073,baseball,Richmond Heights,Nick Grande
3074,baseball,Ridgedale,Lanny Martin
3075,baseball,Ridgemont,Michael Mcgue
3076,baseball,Ripley-Union-Lewis-Huntington,Charles Poole
3077,baseball,Rittman,Joe Staley
3078,baseball,Riverside,Scott Mann
3079,baseball,Riverview East Academy,vincent ward
3080,baseball,Seneca East,Frank Lamoreaux
3081,baseball,Seven Hills,Randy Russell
3082,baseball,South Central,Darren Hunt
3083,baseball,South Gallia,CHRIS HOWELL
3084,baseball,South Webster,Shanen Zimmerman
3085,baseball,Southeastern Local,Craig Isaac
3086,baseball,"Southern (Salineville, OH)",Jason Glover
3087,baseball,"Southern (Racine, OH)",Ryan Lemley
3088,baseball,Spencerville,Doug Stetler
3089,baseball,St. John's,Jerry Jackson
3090,baseball,St. Joseph Central,Brent Wirzfeld
3091,baseball,St. Joseph Central Catholic,Matt Malecha
3092,baseball,St. Paul,Aaron Fries
3093,baseball,St. Peter's,Mike Barrett
3094,baseball,St. Wendelin,Dave Buening
3095,baseball,Strasburg-Franklin,Mike Becker
3096,baseball,Temple Christian,John Flower
3097,baseball,Tinora,Brent Renollet
3098,baseball,Toledo Christian,Mark Rairigh
3099,baseball,Tree of Life Christian,Matt Shonkwiler
3100,baseball,Triad,Triad Cardinals
3101,baseball,Tri-County North,Roger Davidson
3102,baseball,Trimble,Phil Faires
3103,baseball,Trinity,Randy Rundgren
3104,baseball,Tri-Village,Jim Maples
3105,baseball,Troy Christian,Bill Campbell
3106,baseball,Tuscarawas Central Catholic,Frittz McGinnis
3107,baseball,Upper Scioto Valley,Dustin Price
3108,baseball,Valley Christian,Greg Finnegan
3109,baseball,Vanlue,Jeremy Kloepfer
3110,baseball,Waterford,chad augenstein
3111,baseball,Wayne Trace,Matt Noggle
3112,baseball,Waynesfield-Goshen,Riley Huffer
3113,baseball,Wellington School,Craig Jones
3114,baseball,Western,Paul Henderson
3115,baseball,Whiteoak,Chris Veidt
3116,baseball,Windham,Zack Burns
3117,baseball,Buchtel,Howard Vaughn
3118,baseball,Firestone,Brad Lightfoot
3119,baseball,Champion,Rick Yauger
3120,baseball,Crestview,Don Keener
3121,baseball,Liberty,Ronald Taylor
3122,baseball,Memorial,Jeff Jackson
3123,baseball,Silo,Billy Jack Bowen
3124,baseball,Ketchum,Mark Knoten
3125,baseball,Wyandotte,Kendall Young
3126,baseball,Oktaha,Chris Burt
3127,baseball,Stroud,Rance Plunkett
3128,baseball,Hartshorne,Justin James
3129,baseball,Panama,Jamie Hoffman
3130,baseball,Christian Heritage,Clint Littlejim
3131,baseball,Frederick,Charlie Stone
3132,baseball,Drumright,steven flewellen
3133,baseball,Commerce,Jack Kelley
3134,baseball,Quapaw,Rick Couch
3135,baseball,Rejoice Christian,Casey Willis
3136,baseball,Walters,Andrew Garcia
3137,baseball,Central,Jason Edwards
3138,baseball,Colcord,Jeremy Scott
3139,baseball,Wellston,Rick Fredman
3140,baseball,Caney Valley,Shayne Cramer
3141,baseball,Crescent,Shawn Booth
3142,baseball,Luther,Haskell Browning
3143,baseball,Hulbert,chubbard@hulbertriders.net Hubbard
3144,baseball,Amber-Pocasset,Cheyenne Graham
3145,baseball,Calera,Rickey Teafatiller
3146,baseball,Chouteau-Mazie,Josh Gwartney
3147,baseball,Coalgate,Phil Wilkinson
3148,baseball,Colbert,Lance Britt
3149,baseball,Cordell,Bobby Blackburn
3150,baseball,Crossings Christian,Knights Baseball
3151,baseball,Dale,Jerry Sanford
3152,baseball,Dibble,Terry Jones Jr.
3153,baseball,Fairview,Monty Hayes
3154,baseball,Hobart,Colt Allison
3155,baseball,Hooker,Chad Hussey
3156,baseball,Howe,Jon Sockey
3157,baseball,Konawa,Sean Walker
3158,baseball,Latta,Eddie Collins
3159,baseball,Mangum,Mike Wendt
3160,baseball,Merritt,Tanner Wear
3161,baseball,Minco,Ken Bodley
3162,baseball,Mounds,Ryan Hutchings
3163,baseball,Nowata,Brandon Lierle
3164,baseball,Okemah,Matt Ross
3165,baseball,Oklahoma Union,Lee Ott
3166,baseball,Pawhuska,Brian Rumsey
3167,baseball,Pawnee,Jody Boyd
3168,baseball,Preston,Scott McCullah
3169,baseball,Sayre,Chad Pugh
3170,baseball,Stratford,Mark Qualls
3171,baseball,Talihina,Jon Bradberry
3172,baseball,Warner,Kory Bible
3173,baseball,Watonga,Zac Booth
3174,baseball,Wilburton,Jeff Marshall
3175,baseball,Sequoyah,Jeff Turtle
3176,baseball,Lincoln Christian,Chris Turner
3177,baseball,Victory Christian,Dusty Barrett
3178,baseball,Kellyville,Kevin Nance
3179,baseball,Beggs,Justin Been
3180,baseball,Meeker,Isaac Treadaway
3181,baseball,Kiefer,Sheldon Fairchild
3182,baseball,Cascia Hall,Dean Wilson
3183,baseball,Valliant,Kraig Sundberg
3184,baseball,Perry,Ray Oakes
3185,baseball,Westville,James Aaron Clark
3186,baseball,Chandler,Geoff Metheny
3187,baseball,Mount St. Mary,Chris Crosbie
3188,baseball,Chisholm,Kyle Jech
3189,baseball,Morris,Ed Vaughn
3190,baseball,Lindsay,Marcus Chapman
3191,baseball,Riverside Indian,Kevin Mccarn
3192,baseball,Dewey,Eddie Herchock
3193,baseball,Hennessey,Brady Barnes
3194,baseball,Idabel,Chad Austin
3195,baseball,Pocola,J MacArthur
3196,baseball,Adair,Travis Bryant
3197,baseball,Atoka,Jimmie Wyrick
3198,baseball,Comanche,Nick Reed
3199,baseball,Community Christian,Mat McIntosh
3200,baseball,Dickson,Lee Mays
3201,baseball,Haskell,Everette McAnally
3202,baseball,Henryetta,Brandon Elizarraras
3203,baseball,Hugo,Jimmie Wyrick
3204,baseball,Jones,Cody Tutwiler
3205,baseball,Keys,Beau brannon
3206,baseball,Lexington,Jarod Ennis
3207,baseball,Little Axe,Kevin Adler
3208,baseball,Lone Grove,Jake Melton
3209,baseball,Marietta,Steven Sullivan
3210,baseball,Millwood,Rudy Murray
3211,baseball,Newkirk,Ed Vaughn
3212,baseball,Oklahoma Christian,Jacob Stephenson
3213,baseball,Okmulgee,David Dunlap
3214,baseball,Purcell,Cole Sharp
3215,baseball,Salina,Matt Simmons
3216,baseball,Star-Spencer,Shane Sanders
3217,baseball,Vian,John Brockman
3218,baseball,Inola,Chad Cook
3219,baseball,Blackwell,Kent Dice
3220,baseball,Oologah,Kerry Hallman
3221,baseball,Tuttle,Breck Draper
3222,baseball,Heritage Hall,Breck Draper
3223,baseball,Cushing,Charles Copeland
3224,baseball,Kingfisher,Stan Blundell
3225,baseball,Stigler,Kevin Wilkett
3226,baseball,Harrah,Mike Lowe
3227,baseball,Poteau,Andy Perdue
3228,baseball,Broken Bow,Bradlee Hill
3229,baseball,Bethel,Lincoln Dearing
3230,baseball,Sallisaw,Darren Briggs
3231,baseball,Berryhill,Brian Hailey
3232,baseball,Grove,Donny Pennington
3233,baseball,Weatherford,Todd Gaunt
3234,baseball,Catoosa,Leonard McMillan
3235,baseball,Locust Grove,Bill Hix
3236,baseball,Fort Gibson,Randy Smith
3237,baseball,Tecumseh,Roger Mize
3238,baseball,Plainview,Brent Hackney
3239,baseball,Byng,Charles Copeland
3240,baseball,Seminole,Shawn Snyder
3241,baseball,Chickasha,Brad Gore
3242,baseball,Jay,mike moore
3243,baseball,Perkins-Tryon,Kevin Miner
3244,baseball,Wagoner,Benny Nail
3245,baseball,Mannford,Jason Landrum
3246,baseball,Stilwell,Derek Kennedy
3247,baseball,Sequoyah,Jeff Harrison
3248,baseball,Southeast,Brian Forbes
3249,baseball,Bridge Creek,Cory Underhill
3250,baseball,Bristow,Larry Coleman
3251,baseball,Douglass,Johnnie Loudermilk
3252,baseball,McLoud,Josh Ray
3253,baseball,Checotah,Brian Young
3254,baseball,Harding Prep,Colin Roden
3255,baseball,Hilldale,Nathan Frisby
3256,baseball,Madill,Randy Rushing
3257,baseball,Ada,DINO ROSATO
3258,baseball,Anadarko,Jim Pahcoddy
3259,baseball,Ardmore,Vic Brumley
3260,baseball,Bethany,Grant Ledbetter
3261,baseball,Blanchard,Josh Raney
3262,baseball,Cache,Ryan Whiteley
3263,baseball,Classen SAS,Jason Pickard
3264,baseball,Clinton,Kelly Gaunt
3265,baseball,Marshall,Mike Simon
3266,baseball,McLain Science & Tech,Tim VanDuser
3267,baseball,Pauls Valley,Kirk Moore
3268,baseball,Noble,Brad Anglin
3269,baseball,Bishop Kelley,Brian Begnel
3270,baseball,Duncan,Billy Miskill
3271,baseball,Claremore,Brent Payne
3272,baseball,El Reno,Keith Hill
3273,baseball,Pryor,Gerald Osborne
3274,baseball,Bishop McGuinness,Bryan Wade
3275,baseball,Western Heights,James Varnell
3276,baseball,Washington,Eric Ryan-Johnson
3277,baseball,Skiatook,Joe Faircloth
3278,baseball,Tahlequah,Nathan Frisby
3279,baseball,Durant,Ron Moore
3280,baseball,Altus,Brandon Ybarra
3281,baseball,Guthrie,Jon Chappell
3282,baseball,Edison,ROD CLINE
3283,baseball,McAlester,Jackie Cumbie
3284,baseball,Will Rogers College,Dustin White
3285,baseball,Santa Fe South,andy moser
3286,baseball,Coweta,Pat Foster
3287,baseball,Carl Albert,Tim LaValley
3288,baseball,Collinsville,Tony Reeder
3289,baseball,Del City,Johnathon Fish
3290,baseball,East Central,J Hordubay
3291,baseball,Guymon,Jason Miner
3292,baseball,Hale,Reginald Henderson
3293,baseball,MacArthur,Rodney Delong
3294,baseball,Northwest Classen,travis cunningham
3295,baseball,Piedmont,Kory Williams
3296,baseball,Norman North,Rudy Darrow
3297,baseball,Shawnee,Todd Boyer
3298,baseball,Owasso,Larry Turner
3299,baseball,Lawton,Brad Passmore
3300,baseball,Moore,Sunny Golloway
3301,baseball,Page,Bill Hutson
3302,baseball,Union,Shawn Newkirk
3303,baseball,Enid,brad gore
3304,baseball,Bixby,Mickey Nichol
3305,baseball,Ponca City,Drew Burris
3306,baseball,Sapulpa,mike moore
3307,baseball,Bartlesville,Spence Rigdon
3308,baseball,Putnam City North,Dale Pearson
3309,baseball,Putnam City West,Travis Brandenberger
3310,baseball,Stillwater,Jimmy Harris
3311,baseball,Grant,Jason McQuerry
3312,baseball,Choctaw,shane hawk
3313,baseball,Deer Creek,JP Holman
3314,baseball,Edmond North,Grant Ledbetter
3315,baseball,Jenks,Danny Morgan
3316,baseball,Putnam City,Kevin Paxson
3317,baseball,Southmoore,Oklahoma
3318,baseball,Clayton,Michael Schnatz
3319,baseball,Navajo,Weston Winters
3320,baseball,Binger-Oney,Ryan Kauk
3321,baseball,Rattan,michael clay
3322,baseball,Pioneer-Pleasant Vale,David Riesen
3323,baseball,Wetumka,russ brooks
3324,baseball,Fletcher,Brian Wyatt
3325,baseball,Woodland,Joe Turner
3326,baseball,Cheyenne/Reydon,Kris Webb
3327,baseball,Garber,Koy Hughes
3328,baseball,Olive,Coach Dodson
3329,baseball,Fairland,Chad Ross
3330,baseball,Barnsdall,Eliot Smith
3331,baseball,Oklahoma Christian Academy,Jason Corley
3332,baseball,Ninnekah,Tom Hurst
3333,baseball,Dewar,Josh Kilhoffer
3334,baseball,Yale,Ed Vaughn
3335,baseball,Waukomis,Koy Hughes
3336,baseball,Tushka,Dewayne Dale
3337,baseball,Empire,Jeff Pierce
3338,baseball,Tipton,Shane Boothe
3339,baseball,Arkoma,Mark Weatherton
3340,baseball,Depew,Evan Schinnerer
3341,baseball,Union City,Ludy Griggs
3342,baseball,Cashion,Eddie Jeffcoat
3343,baseball,Quinton,Jay Swanson
3344,baseball,Hominy,Casey Love
3345,baseball,Frontier,Erron Kauk
3346,baseball,Rush Springs,Joe Allen
3347,baseball,Keota,Bryan Akins
3348,baseball,Agra,Nick Julkowski
3349,baseball,Allen,Jeremy Strong
3350,baseball,Beaver,Casey Jones
3351,baseball,Burns Flat-Dill City,Scott O'Hara
3352,baseball,Caddo,Brad Brister
3353,baseball,Carnegie,Danny Graham
3354,baseball,Cherokee,Tyler Rice
3355,baseball,Crowder,Larry Tucker
3356,baseball,Fort Towson,Micheal Clay
3357,baseball,Gans,Lenny Cooper
3358,baseball,Glencoe,Trevor Maxwell
3359,baseball,Gore,Jeremy Jackson
3360,baseball,Haworth,Zac Bishop
3361,baseball,Hollis,George Martinez
3362,baseball,Hydro-Eakly,Drew Burris
3363,baseball,Liberty,craig burt
3364,baseball,Maud,James Storment
3365,baseball,Mooreland,Luke Thompson
3366,baseball,Oklahoma Bible,Jeremy Kliewer
3367,baseball,Ringling,billy harbin
3368,baseball,Ringwood,Geoge Ross
3369,baseball,Rock Creek,Ryan Cordell
3370,baseball,Seiling,Jason Robertson
3371,baseball,Shattuck,Coby Nelson
3372,baseball,Strother,Scott Douthit
3373,baseball,Thomas-Fay-Custer,David Hajny
3374,baseball,Vanoss,Matt
3375,baseball,Waurika,Everett Hodges
3376,baseball,Weleetka,Chris Carter
3377,baseball,Wilson,Chris Dvorak
3378,baseball,Bandon,Jay Ferrell
3379,baseball,Colton,Gary Parks
3380,baseball,Coquille,Dan Cumberland
3381,baseball,Country Christian,Gary Lee Syphard
3382,baseball,Culver,Shea Little
3383,baseball,Dufur/South Wasco County,C.S. Little
3384,baseball,East Linn Christian Academy,Jake Bates
3385,baseball,Elgin,gregg luse
3386,baseball,Gaston,Ray Gardner
3387,baseball,Glendale,Ryan Owens
3388,baseball,Glide,Al Skinner
3389,baseball,Heppner/Ione,Javier Garcia
3390,baseball,Illinois Valley,Jesse Dugas
3391,baseball,Kennedy,Kevin Moffatt
3392,baseball,Knappa,Jeff Miller
3393,baseball,Lost River,Joe O'Connor
3394,baseball,Lowell,Johnie Matthews
3395,baseball,Monroe,Bill Crowson
3396,baseball,Myrtle Point,Doug Veysey
3397,baseball,Nestucca,Clint Sisco
3398,baseball,North Douglas,Jeff Davis
3399,baseball,North Lake,Daniel Ward
3400,baseball,Perrydale,David Shultz
3401,baseball,Reedsport,Jason Lavigne
3402,baseball,Regis,Don Heuberger
3403,baseball,Rogue River,Nick Bashans
3404,baseball,Santiam,Clint Forste
3405,baseball,Sheridan,randy rorrer
3406,baseball,Toledo,Darrin Purdom
3407,baseball,Vernonia,Joe Walters
3408,baseball,Waldport,Michael Moser
3409,baseball,Blanchet Catholic,Dan Campbell
3410,baseball,Brookings-Harbor,keith wallin
3411,baseball,Cascade Christian,John Bruce
3412,baseball,Catlin Gabel,Asher Lucas
3413,baseball,Clatskanie,ryan tompkins
3414,baseball,Creswell,Chris Whitmore
3415,baseball,Dayton,Roger Lorenzen
3416,baseball,Douglas,Ryan Hunter
3417,baseball,Enterprise/Joseph,Tony Gross
3418,baseball,Harrisburg,Cabe Johnson
3419,baseball,Horizon Christian,Alex Escquerra
3420,baseball,Irrigon,Eric Harjo
3421,baseball,La Pine,Jay Zarnekee
3422,baseball,Nyssa,Travis Sapp
3423,baseball,Pleasant Hill,Erik Hoberg
3424,baseball,Rainier,Jerimy Kelley
3425,baseball,Salem Academy,Steve Reed
3426,baseball,Santiam Christian,Matt Nosack
3427,baseball,Scio,James Mask
3428,baseball,South Umpqua,Ryan Savage
3429,baseball,St. Mary's,sean gallagher
3430,baseball,Sutherlin,Josh Riley
3431,baseball,Taft,Dustin Hankins
3432,baseball,Umatilla,David Dever
3433,baseball,Warrenton,Lennie Wolfe
3434,baseball,Willamina,Cliff Toney
3435,baseball,Astoria,David Gasser
3436,baseball,Baker/Powder Valley,Tim Smith
3437,baseball,Banks,Bob Smith
3438,baseball,Cascade,Tom Lovell
3439,baseball,Corbett,Raymond Walters
3440,baseball,Cottage Grove,Dan Geiszler
3441,baseball,Elmira,Ryan Wolgamott
3442,baseball,Estacada,Ryan Carpenter
3443,baseball,Gladstone,Casey Webster
3444,baseball,Henley,Tim Cleland
3445,baseball,Hidden Valley,Mark Vidlak
3446,baseball,Junction City,Tony Stavros
3447,baseball,La Grande,Todd Shaffer
3448,baseball,Madras,Joe Dominiak
3449,baseball,Marshfield,Kevin Guthrie
3450,baseball,Newport,Ken Riley
3451,baseball,North Marion,Josh Hauser
3452,baseball,Ontario,Chad Hartley
3453,baseball,Philomath,Ryan Starwalt
3454,baseball,Phoenix,Bill Hutchinson
3455,baseball,Sisters,Steve Hodges
3456,baseball,Siuslaw,Tom Shinn
3457,baseball,Stayton,Steve Salisbury
3458,baseball,Sweet Home,Dan Tow
3459,baseball,Ashland,Mike Kenask
3460,baseball,Central,Kraig Davis
3461,baseball,Corvallis,Eric Dazey
3462,baseball,Crater,Jay Campbell
3463,baseball,Crescent Valley,Ryan Starwalt
3464,baseball,Dallas,Scott McDonald
3465,baseball,Eagle Point,Rick O'Callahan
3466,baseball,Hillsboro,Gary WALKER
3467,baseball,Hood River Valley,Erich Harjo
3468,baseball,La Salle,Jake Austin
3469,baseball,Lebanon,Jeff Stolsig
3470,baseball,North Eugene,Corey Nicholson
3471,baseball,North Salem,Chris Lee
3472,baseball,Parkrose,Cameron Baker
3473,baseball,Pendleton,Greg Whitten
3474,baseball,Putnam,Paco Joanis
3475,baseball,Redmond,Stan Manley
3476,baseball,Ridgeview,Jared Young
3477,baseball,Scappoose,Mike Reed
3478,baseball,Silverton,Neal Glynn
3479,baseball,South Albany,Brad Kidd
3480,baseball,Springfield,Jim Dantona
3481,baseball,St. Helens,Tim Prosser
3482,baseball,The Dalles,J.R. Runyon
3483,baseball,Thurston,Dennis Minium
3484,baseball,West Albany,Don Lien
3485,baseball,Willamette,Brian Vogel
3486,baseball,Aloha,Tige McSwain
3487,baseball,Beaverton,James Langton
3488,baseball,Bend,Bret Bailey
3489,baseball,Canby,Grant Boustead
3490,baseball,Centennial,Brent Child
3491,baseball,Century,Heather Lobue
3492,baseball,Clackamas,John Arntson
3493,baseball,Cleveland,Casey Dyer
3494,baseball,David Douglas,Rob Kennewell
3495,baseball,Glencoe,Tim Stewart
3496,baseball,Grants Pass,Brian Diatte
3497,baseball,Jesuit,Eric Gunderson
3498,baseball,Lake Oswego,Jake Anders
3499,baseball,Lakeridge,Marco Tavera
3500,baseball,Liberty,Jackson Gillett
3501,baseball,Lincoln,Bill Ranta
3502,baseball,Madison,Eric Bennett
3503,baseball,McKay,Gregg Romero
3504,baseball,McNary,Larry Keeker
3505,baseball,Mountain View,Ryan Johnson
3506,baseball,Mountainside,Ryan Fobert
3507,baseball,North Medford,Brett Wolfe
3508,baseball,Oregon City,Greg Lord
3509,baseball,Reynolds,Kyle Swoboda
3510,baseball,Roosevelt,Eric Raya
3511,baseball,Sandy,Matt Smallwood
3512,baseball,Sherwood,Jon Strohmaier
3513,baseball,South Eugene,Chris Vermeer
3514,baseball,South Salem,Max Price
3515,baseball,Southridge,Kyle Chamberlain
3516,baseball,Summit,Richie Sexson
3517,baseball,Sunset,Brian Sullivan
3518,baseball,Tigard,Tom Campbell
3519,baseball,Tualatin,Adam Strachan
3520,baseball,West Linn,Joe Monahan
3521,baseball,West Salem,Micah Tiffin
3522,baseball,Westview,Matt Bailie
