,sport,school,coach
1261,Basketball,Oxon Hill,Devone Williams
1262,Basketball,Aberdeen,Stacy Lilies
1263,Basketball,Franklin,Denikwa James
1264,Basketball,Decatur,Scott Kurtz
1265,Basketball,Chopticon,Joe Cook
1266,Basketball,C. Milton Wright,Marvin Evans
1267,Basketball,Tuscarora,Charlie Thomas
1268,Basketball,Woodlawn,Sherri Anderson
1269,Basketball,Huntingtown,Jennifer Bodden
1270,Basketball,Manchester Valley,Heather DeWees
1271,Basketball,Linganore,Rachael Easterday
1272,Basketball,Oakland Mills,Walt Hagins
1273,Basketball,Centennial,Robert Slopek
1274,Basketball,Wilde Lake,Rhonda Corkeron
1275,Basketball,Chesapeake,Maria Gray
1276,Basketball,Potomac,Robert Surratt
1277,Basketball,Edgewood,Wes Laguerre
1278,Basketball,North Hagerstown,catherine parson
1279,Basketball,Damascus,Ryan Hudy
1280,Basketball,Northeast,Ed nalley
1281,Basketball,Kenwood,Chanel Wright-Greene
1282,Basketball,Hammond,Raymona Reid
1283,Basketball,Northern,Bradley Kingsbury
1284,Basketball,Watkins Mill,ivan hicks
1285,Basketball,Dundalk,Cindy Vetri
1286,Basketball,Lansdowne,Nick Welsh
1287,Basketball,Magruder,Justin Morris
1288,Basketball,South Hagerstown,Matt Faircloth
1289,Basketball,Howard,Scott Robinson
1290,Basketball,Churchill,John Beauregard
1291,Basketball,Flowers,Roderick Hairston
1292,Basketball,Old Mill,Rick Smith
1293,Basketball,Western,KENNETH ROBINSON
1294,Basketball,Clarksburg,Cecilia Natoli
1295,Basketball,Bethesda-Chevy Chase,Ryan Ingalls
1296,Basketball,Wise,stephon seraile
1297,Basketball,South River,mike zivic
1298,Basketball,Meade,Aanika O'Connor
1299,Basketball,Severna Park,Kristofer Dean
1300,Basketball,Sherwood,Sandi Williams
1301,Basketball,Catonsville,mike mohler
1302,Basketball,Quince Orchard,Bobby Bishop
1303,Basketball,Arundel,Coach Rogers
1304,Basketball,Paint Branch,Ravilia McMiller
1305,Basketball,Eleanor Roosevelt,delton fuller
1306,Basketball,Laurel,Michael Hines
1307,Basketball,Blair,Steve Jackson
1308,Basketball,Glen Burnie,J Mason
1309,Basketball,Bladensburg,Coach Butler
1310,Basketball,Urbana,Joseph Blaser
1311,Basketball,Suitland,KEITH LYNCH
1312,Basketball,Whitman,Peter Kenah
1313,Basketball,Perry Hall,Linda Caccavalla
1314,Basketball,Bowie,Charles Alston
1315,Basketball,Parkdale,"Lawrence Watson, Sr."
1316,Basketball,Walter Johnson,Jason Campbell
1317,Basketball,Blake,Kenneth Prather
1318,Basketball,Northwood,David Prophet
1319,Basketball,Leonardtown,Tylita Butler
1320,Basketball,Parkville,Kareem Hayes
1321,Basketball,Einstein,Anthony Williams
1322,Basketball,Broadneck,Juan McKinney
1323,Basketball,North County,WILBERT RYDELL PIERCE
1324,Basketball,Northwest,Justin Sickeri
1325,Basketball,DuVal,Latia Howard
1326,Basketball,Northwestern,keith devoe
1327,Basketball,Mergenthaler Vo-Tech,Jermaine Johnson
1328,Basketball,Annapolis,Lee Williams
1329,Basketball,High Point,Lynette O'Reggio
1330,Basketball,Kennedy,Kevin Thompson
1331,Basketball,Springbrook,LYNETTE OREGGIO
1332,Basketball,St. Frances Academy,Jerome Shelton
1333,Basketball,Pallotti,Joe Mathews
1334,Basketball,McDonogh,Brad Rees
1335,Basketball,St. John's Catholic Prep,Maddie McConnell
1336,Basketball,Roland Park Country,Dani Steinbach
1337,Basketball,Archbishop Spalding,linda Dorsey
1338,Basketball,John Carroll,Tyrell Howard-Franklin
1339,Basketball,St. Timothy's,Michael Buchanan
1340,Basketball,Mercy,Steve Anderson
1341,Basketball,Our Lady of Mount Carmel,Rob Long
1342,Basketball,Mount de Sales Academy,Trish Armstrong
1343,Basketball,St. Mary's,Chuck Miller
1344,Basketball,Gerstell Academy,Shane Stem
1345,Basketball,Annapolis Area Christian,Jim Domoracki
1346,Basketball,Bryn Mawr,Mimi Walters
1347,Basketball,Concordia Prep,John Cooney
1348,Basketball,Oldfields,Bez Wallace
1349,Basketball,Park School,TC Caviness
1350,Basketball,Indian Creek,Jamie Cook
1351,Basketball,Beth Tfiloh,Jack Warnick
1352,Basketball,Catholic,Mulligan Burns
1353,Basketball,Friends,Ken Zalis
1354,Basketball,Key,Terry Mundell
1355,Basketball,Old Mill,Rick Smith
1356,Basketball,Meade,Aanika O'Connor
1357,Basketball,South River,mike zivic
1358,Basketball,Arundel,Coach Rogers
1359,Basketball,Severna Park,Kristofer Dean
1360,Basketball,Glen Burnie,J Mason
1361,Basketball,Chesapeake,Maria Gray
1362,Basketball,Northeast,Ed nalley
1363,Basketball,Southern,Michael Doyle
1364,Basketball,Broadneck,Juan McKinney
1365,Basketball,North County,WILBERT RYDELL PIERCE
1366,Basketball,Frankfort,Michael Miller
1367,Basketball,Southern,Rodger Bowman
1368,Basketball,Keyser,josh blowe
1369,Basketball,Bishop Walsh,David Winner
1370,Basketball,Fort Hill,Amber Waltz
1371,Basketball,Millbury,Steve Reno
1372,Basketball,Millis,David Fallon
1373,Basketball,Sutton,Tim Anderson
1374,Basketball,Lunenburg,Barry Call
1375,Basketball,Ayer Shirley,Pete Page
1376,Basketball,Littleton,Al Duffett
1377,Basketball,Prouty,David Woodward
1378,Basketball,Dover-Sherborn,Bob Willey
1379,Basketball,Uxbridge,Mark Donahue
1380,Basketball,Oxford,Mellissa Paulhus
1381,Basketball,Bartlett,Chris Delvecchio
1382,Basketball,Nipmuc Regional,William Leaver
1383,Basketball,Clinton,Marissa Garrity
1384,Basketball,Notre Dame Academy,Joseph Kusz
1385,Basketball,Bellingham,Stacy Bilodeau
1386,Basketball,Blackstone-Millville,Mike Choquette
1387,Basketball,Maynard,Charlotte Dzerkacz
1388,Basketball,Academy of Notre Dame,Christia Ouellette
1389,Basketball,Blackstone Valley RVT,John Ryding
1390,Basketball,Advanced Math & Science Academy,Dennis Zilembo
1391,Basketball,Tri-County RVT,Julie Caffrey
1392,Basketball,West Boylston,Kelli McSweeney
1393,Basketball,Greater Lowell Tech,David Maclaughlan
1394,Basketball,Whitinsville Christian,Kris VandenAkker
1395,Basketball,Montachusett RVT,Scott Malboeuf
1396,Basketball,Tahanto Regional,Kim Dufresne
1397,Basketball,Norfolk County Agricultural,William Cannon
1398,Basketball,Douglas,Ralph Quinn
1399,Basketball,Nashoba Valley Tech,Norbert Mchale
1400,Basketball,Assabet Valley RVT,Frank Ferreer
1401,Basketball,Bethany Christian Academy,Patrick Burke
1402,Basketball,Worcester Tech,Patrick Phenix
1403,Basketball,Prospect Hill Academy,Brian Harris
1404,Basketball,Pioneer Charter School of Science,KATIE O'NEILL
1405,Basketball,Foxborough Regional Charter,Mike Blase
1406,Basketball,Pioneer Charter School of Science II,Adam Marchant
1407,Basketball,Boston Prep,Michael Lester
1408,Basketball,MATCH,Jakoya Wilkins
1409,Basketball,Central Catholic,Sue Downer
1410,Basketball,Chelmsford,Kevin Branco
1411,Basketball,Cambridge Rindge & Latin,Dana Ellcock
1412,Basketball,Andover,Alan Hibino
1413,Basketball,Everett,Tammy Turner
1414,Basketball,Lynn English,Mackenzie Charles
1415,Basketball,Lexington,Steve Solly
1416,Basketball,Billerica Memorial,Chris Doneski
1417,Basketball,Beverly,Matt Smith
1418,Basketball,Reading Memorial,Kim Penney
1419,Basketball,Haverhill,Melissa Tarpy
1420,Basketball,Belmont,Paula Christofori
1421,Basketball,Boston Latin,Keri Orellana
1422,Basketball,Waltham,Julie Ranucci
1423,Basketball,Malden,Scott Marino
1424,Basketball,Peabody Veterans Memorial,Jane Heil
1425,Basketball,Methuen,Hilary Glynn
1426,Basketball,Revere,Lianne O'Hara
1427,Basketball,Lawrence,Dan Blouin
1428,Basketball,Pentucket Regional,John McNamara
1429,Basketball,Marblehead,Jaimee Callahan
1430,Basketball,Wilmington,Jim McCune
1431,Basketball,North Reading,Bob Romeo
1432,Basketball,Burlington,Pam MacKay
1433,Basketball,Newburyport,Gregg Dollas
1434,Basketball,Danvers,patrick veilleux
1435,Basketball,Hamilton-Wenham Regional,Jason Cacciapuoti
1436,Basketball,Wakefield Memorial,Jason Pavey
1437,Basketball,Dracut,Peter Witts
1438,Basketball,Somerville,Paul O'Halloran
1439,Basketball,Arlington Catholic,Dave Brady
1440,Basketball,Swampscott,Katelyn Leonard
1441,Basketball,Chelsea,Matthew LaBranche
1442,Basketball,Melrose,Rob Ferrante
1443,Basketball,Triton Regional,Dan Boyle
1444,Basketball,Winchester,Johnna Fisher
1445,Basketball,Gloucester,Brandon Lewis
1446,Basketball,Amesbury,Gregg Dollas
1447,Basketball,Whittier RVT,KEVIN BRADLEY
1448,Basketball,Winthrop,Joseph Lowe
1449,Basketball,Bishop Fenwick,Adam DeBaggis
1450,Basketball,East Boston,Phillip Brangiforte
1451,Basketball,Boston Latin Academy,William Dever
1452,Basketball,Shawsheen Valley Tech,Richard Barriss
1453,Basketball,Manchester Essex,Lauren Dubois
1454,Basketball,Watertown,Patrick Ferdinand
1455,Basketball,Bedford,Alvin Mayard
1456,Basketball,Greater Lawrence Tech,Tara Mansour
1457,Basketball,Charlestown,Rayetta Perkins-Jones
1458,Basketball,Ipswich,Mandy Carter-Zegarowski
1459,Basketball,Stoneham,Angela Billings
1460,Basketball,Georgetown,Barri Ann Alonzo
1461,Basketball,Brighton,Andrew Floyd
1462,Basketball,Byron,Theresa Marvin
1463,Basketball,Pewamo-Westphalia,Steve Eklund
1464,Basketball,Westwood,Kurt Corcoran
1465,Basketball,Kent City,Scott Carlson
1466,Basketball,Manton,Jon Paul Katona
1467,Basketball,Schoolcraft,Steve Kulczyk
1468,Basketball,Hemlock,Joseph Rodriguez
1469,Basketball,Lake City,Bill Tisron
1470,Basketball,Glen Lake,Jason Bradford
1471,Basketball,Columbia Central,Codi Cole
1472,Basketball,Whitmore Lake,Nicholas Livingston
1473,Basketball,Ecorse,Raul Jenkins
1474,Basketball,Springport,Rick Saldana
1475,Basketball,Grass Lake,Andrea Cabana
1476,Basketball,Oscoda,Mark Toppi
1477,Basketball,Gobles,John Curtis
1478,Basketball,Morley Stanwood,Rob Brauher
1479,Basketball,Charlevoix,Keith Haske
1480,Basketball,Hart,Travis Rosema
1481,Basketball,Arbor Prep,Scott Stine
1482,Basketball,Hackett Catholic Prep,Maureen Brown
1483,Basketball,Sandusky,Al DeMott
1484,Basketball,St. Francis,Tyler Schell
1485,Basketball,Lutheran Northwest,Jimmy Mehlberg
1486,Basketball,Stockbridge,Michael Dalton
1487,Basketball,Sand Creek,Matt Benge
1488,Basketball,Bishop Foley,Jasper Ocampo
1489,Basketball,Shrine Catholic,Lindsay Noble
1490,Basketball,Reese,Joshua Pickell
1491,Basketball,Calumet,Derek Gardner
1492,Basketball,Advanced Tech Academy,Peter PInto
1493,Basketball,Alcona,Mark Feldhiser
1494,Basketball,Bloomingdale,Kirsten Allison
1495,Basketball,Pinconning,Mindy Stokoszynski
1496,Basketball,Harbor Beach,Jim Tamlyn
1497,Basketball,University Liggett,John Bandos
1498,Basketball,Quincy,Jared Stuchell
1499,Basketball,Calvin Christian,Dan Vander Wal
1500,Basketball,Negaunee,Brandon Sager
1501,Basketball,Erie-Mason,Bryan Parran
1502,Basketball,Pershing,Melonie Martin
1503,Basketball,Black River,Tim Witvoet
1504,Basketball,McBain,Drew Bronkema
1505,Basketball,Gwinn,Brad Pfluger
1506,Basketball,Grand Traverse Academy,Al Hatch
1507,Basketball,Bronson,tony Lasky
1508,Basketball,Blissfield,Ryan Gilbert
1509,Basketball,White Cloud,Jana Dakin
1510,Basketball,Leslie,Justin Houghton
1511,Basketball,St. Charles,Andre Williams
1512,Basketball,Mancelona,Jason Helwig
1513,Basketball,Taylor Prep,Victor Corley
1514,Basketball,Carson City-Crystal,Tim Stout
1515,Basketball,Shelby,Sarah Wolting
1516,Basketball,Jonesville,tom dunn
1517,Basketball,Beaverton,Renee Inscho
1518,Basketball,Bark River-Harris,Joshua Eagle
1519,Basketball,Houghton Lake,Gregory Kauffman
1520,Basketball,Farwell,Mike Groulx
1521,Basketball,Saugatuck,Kevin Tringali
1522,Basketball,Kellogg,Mike Mohn
1523,Basketball,NorthPointe Christian,Emily Elliott
1524,Basketball,Bentley,Amanda Kagerer
1525,Basketball,Cabrini,Marc Strong
1526,Basketball,Potterville,Kevin Christiansen
1527,Basketball,Concord,Robert Rando
1528,Basketball,Star International Academy,Haley Hofbauer
1529,Basketball,Canton Preparatory,Cory runge
1530,Basketball,Harrison,Nichole Carlstrom
1531,Basketball,Bad Axe,Bob Breault
1532,Basketball,East Jackson,MIKE MERICLE
1533,Basketball,Galesburg-Augusta,Mark Stephenson
1534,Basketball,Richard,Laua Guzman
1535,Basketball,Evart,Larry Brown
1536,Basketball,Mt. Clemens,Jason Monk
1537,Basketball,Manchester,Corey Fether
1538,Basketball,Ravenna,d jones
1539,Basketball,Brown City,Cindy Burton
1540,Basketball,Napoleon,Liz Hampton
1541,Basketball,Bendle,Liane Steller
1542,Basketball,Perry,Tim Beebe
1543,Basketball,Valley Lutheran,Matt Princing
1544,Basketball,Whiteford,Les manley
1545,Basketball,Cass City,Steve Hollocker
1546,Basketball,Dansville,Eric Ream
1547,Basketball,Reading,Kevin Bailey
1548,Basketball,Montabella,Terry Larsen
1549,Basketball,Hesperia,Vince Grodus
1550,Basketball,St. Mary Catholic Central,rick niemi
1551,Basketball,Marlette,Cathy Storm
1552,Basketball,Unionville-Sebewaing,Bryce Frahm
1553,Basketball,Manistique,Laurel Ashbrook
1554,Basketball,Covenant Christian,Laura Kaptein
1555,Basketball,Lumen Christi Catholic,Michael Wilson
1556,Basketball,Greenhills,Ernest Righetti
1557,Basketball,New Haven,jd clark
1558,Basketball,Tawas Area,Jason Kaniszewski
1559,Basketball,Ishpeming,Ryan Reichel
1560,Basketball,Detroit Community,Willie Riley
1561,Basketball,Bath,Chris Rypstra
1562,Basketball,Academy of the Sacred Heart,Christine Pedder
1563,Basketball,Millington,Christian Selich
1564,Basketball,Pine River Area,Brian Goodenow
1565,Basketball,Hanover-Horton,Andrew Birch
1566,Basketball,Elk Rapids,mike brown
1567,Basketball,Hill-McCloy,Corey Oleyar
1568,Basketball,Fennville,Chip Nightingale
1569,Basketball,North Muskegon,Ryan Hankinson
1570,Basketball,Holton,Joey Mason
1571,Basketball,Mason County Central,Michael Weinert
1572,Basketball,Michigan Collegiate,Ricardo Brown
1573,Basketball,Vassar,Craig McCloud
1574,Basketball,Hope Of Detroit Academy,Essence Gresham
1575,Basketball,Beatty,Janice Gatson
1576,Basketball,Watervliet,Jeff Riley
1577,Basketball,Memphis,Ryan Ballor
1578,Basketball,Whittemore-Prescott,Jayme Nickell
1579,Basketball,Rogers City,Duane Pitts
1580,Basketball,Addison,John Williams
1581,Basketball,Homer,John Williams
1582,Basketball,Maple Valley,Robb Rosin
1583,Basketball,Capac,Sarah Mousseau
1584,Basketball,Landmark Academy,William Stier
1585,Basketball,Clintondale,Brandon Seays
1586,Basketball,Inland Lakes,Patrick Clancy
1587,Basketball,Detroit Cristo Rey,Juan Lovelace
1588,Basketball,"Madison (Madison Heights, MI)",Robert Hillary
1589,Basketball,Union City,Mike O'Reilly
1590,Basketball,Laker,J. Dubs
1591,Basketball,St. Louis,Walter Berry
1592,Basketball,Bangor,Chris Fenner
1593,Basketball,Lawton,dennis warkentien
1594,Basketball,Lakeville,Frank Gibson
1595,Basketball,Atherton,Darcell Price
1596,Basketball,Vandercook Lake,Terrence Willis
1597,Basketball,Beal City,Brad Henry
1598,Basketball,Riverside Academy West,Terry Laesser
1599,Basketball,Michigan Lutheran,Ron Briney
1600,Basketball,Ubly,Joel Leipprandt
1601,Basketball,St.Ignace,Dorene Ingalls
1602,Basketball,Inter-City Baptist,Evan Kraatz
1603,Basketball,Kingston,Dave Lester
1604,Basketball,Calvary Baptist Academy,Sandra Herriage
1605,Basketball,Baraga,Tom Goodreau
1606,Basketball,Camden-Frontier,Melissa Warfield
1607,Basketball,Ewen-Trout Creek,Jaclyn Besonen
1608,Basketball,Fowler,Nathan Goerge
1609,Basketball,Walkerville,marc pascavis
1610,Basketball,Sacred Heart Academy,Damon Brown
1611,Basketball,Athens,Calvin Quist
1612,Basketball,Big Bay de Noc,Angie Lalonde
1613,Basketball,Pittsford,Jen Sprunger
1614,Basketball,Carney-Nadeau,Travis Depuydt
1615,Basketball,Posen,Karl Momrik
1616,Basketball,Pickford,Paul Griffin
1617,Basketball,Peck,jamie abrego
1618,Basketball,Saginaw Arts & Sciences Academy,Cindy Tennant
1619,Basketball,Marion,Matthew LaGrow
1620,Basketball,St. Mary Cathedral,dale jacob
1621,Basketball,Mackinaw City,Adam Stefanski
1622,Basketball,Calvary Christian,Brad Richards
1623,Basketball,Hillsdale Academy,Kevin Reed
1624,Basketball,Calhoun Christian,Chad Smith
1625,Basketball,Engadine,Roger French
1626,Basketball,L'Anse,shawn hendrickson
1627,Basketball,Mid Peninsula,Phil Croasdell
1628,Basketball,Our Lady of the Lakes,Steve Robak
1629,Basketball,Harbor Light Christian,Eric Huffman
1630,Basketball,Genesee Christian,Dj Boike
1631,Basketball,Maplewood Baptist Academy,Colleen Rader
1632,Basketball,Plymouth Christian Academy,Rodney Windle
1633,Basketball,Morrice,Kris Smith
1634,Basketball,Merrill,Jason Buckley
1635,Basketball,Hillman,john kuzewski
1636,Basketball,Michigan Lutheran Seminary,Brian Blaine
1637,Basketball,Parkway Christian,Joe Malburg
1638,Basketball,Bay Mills Ojibwe Charter,Ashley Bishop
1639,Basketball,All Saints Central,Michael Debo
1640,Basketball,Litchfield,Alvaro Alvarez-Herrera
1641,Basketball,Genesee,Amanda Johnston
1642,Basketball,Livingston Christian,scott slater
1643,Basketball,Wolverine,Gary Matelski
1644,Basketball,Fairview,Marc Winton
1645,Basketball,Merritt Academy,Amy Mitchell
1646,Basketball,River Valley,Jason Alexander
1647,Basketball,Dryden,Richard kage
1648,Basketball,North Huron,Chad Knoblock
1649,Basketball,Mason County Eastern,Kate Chaney
1650,Basketball,Leland,Megan Munoz
1651,Basketball,Lake Michigan Catholic,Eric Christensen
1652,Basketball,North Central,Tyler Swanson
1653,Basketball,Austin Catholic,Angela D'Ascenzo
1654,Basketball,Onaway,marty mix
1655,Basketball,Chassell,Brandi Hainault
1656,Basketball,St. Mary,Pete Finch
1657,Basketball,Frankfort,Reznich Timothy
1658,Basketball,Colon,Robbie Hattan
1659,Basketball,Onekama,JAMES ARMSTRONG
1660,Basketball,Southfield Christian,Seena Allen
1661,Basketball,Oakland Christian,Josh Thayer
1662,Basketball,Brimley,Raymond Bell
1663,Basketball,Climax-Scotts,Joshua Vick
1664,Basketball,Rudyard,Carlos Molina
1665,Basketball,Mackinac Island,Mary Patay
1666,Basketball,Potter's House Christian,Michael Wood
1667,Basketball,Breckenridge,Phillip Baldwin
1668,Basketball,Lansing Christian,Jason Salsbury
1669,Basketball,Coleman,Nick Katzinger
1670,Basketball,Mio-Au Sable,Christina Tappan
1671,Basketball,Crossroads Charter Academy,JJ Eads
1672,Basketball,Will Carleton Academy,Jack Gadwood
1673,Basketball,Stephenson,jeff sunstrom
1674,Basketball,Jackson Christian,Scott Hands
1675,Basketball,Forest Park,Jeff Syrjanen
1676,Basketball,Central Lake,Al Becker
1677,Basketball,Universal Learning Academy,Katy Scott
1678,Basketball,Cardinal Mooney Catholic,Susan Everhart
1679,Basketball,Lutheran,Keith Brown
1680,Basketball,Pentwater,Joe Gorton
1681,Basketball,North Adams-Jerome,Doug Dospoy
1682,Basketball,West Michigan Lutheran,Aaron Cochrill
1683,Basketball,Vestaburg,Matthew Koutz
1684,Basketball,Suttons Bay,Laurie Lacross
1685,Basketball,Mayville,Jaden Clobes
1686,Basketball,Roeper,Corray Lett
1687,Basketball,Mendon,Leasa Griffith
1688,Basketball,Muskegon Heights,Tyrie Johnson
1689,Basketball,Buckley,Dan Harris
1690,Basketball,Mesick,Josh Longstreth
1691,Basketball,DeTour,James Geyer
1692,Basketball,St. Philip Catholic Central,Devon Gibson
1693,Basketball,Tri-Unity Christian,Bryan Sinner
1694,Basketball,Lawrence,John Guillean
1695,Basketball,Frankel Jewish Academy of Metro Detroit,Ja'Rayl Gordon
1696,Basketball,New Life Christian Academy,Dennis Muxlow
1697,Basketball,Brethren,Julie Riggs
1698,Basketball,Burr Oak,David Brackett
1699,Basketball,Dollar Bay,Steve Krahling
1700,Basketball,Carsonville-Port Sanilac,Kurt Long
1701,Basketball,Tekonsha,Aryn Henry
1702,Basketball,Newberry,Jim Dzelak
1703,Basketball,Akron-Fairgrove,Andrew Beauvais
1704,Basketball,Waldron,Jon Burk
1705,Basketball,Morenci,Albert Ortega
1706,Basketball,Lake Linden-Hubbell,Timm Gast
1707,Basketball,Webberville,travis brown
1708,Basketball,Atlanta,Jon Wells
1709,Basketball,Caseville,Joey Sancrant
1710,Basketball,International Academy,Sean Brandon Jr.
1711,Basketball,Superior Central,Greg Trowbridge
1712,Basketball,Fulton,Chad Walden
1713,Basketball,Ashley,Joseph Shaw
1714,Basketball,More Academy,James Taylor
1715,Basketball,Auburn Hills Christian,Liz Scruggs
1716,Basketball,Whitefish Township,Alan Smith
1717,Basketball,Eau Claire,Vernell Wilson
1718,Basketball,West Michigan Academy of Environmental Science,Peter Jackson
1719,Basketball,Bear Lake,Scott Brown
1720,Basketball,Academy for Business & Tech,Jared Berry
1721,Basketball,Marshall Academy,John Grafton
1722,Basketball,Michigan School for the Deaf,Micki Lewis
1723,Basketball,Novi Christian Academy,Rob Blackwell
1724,Basketball,Vanderbilt,Christopher Rupe
1725,Basketball,Potter's House Christian,John Spooner
1726,Basketball,Calvary Christian,Brad Richards
1727,Basketball,Grand River Prep,Ray Fron
1728,Basketball,Potter's House Christian,Michael Wood
1729,Basketball,Black River,Tim Witvoet
1730,Basketball,Tri-Unity Christian,Bryan Sinner
1731,Basketball,Wellspring Prep,Matt Haack
1732,Basketball,Berrien Springs,William Eichberg
1733,Basketball,Comstock,Ernie Ramirez
1734,Basketball,Michigan Lutheran,Ron Briney
1735,Basketball,River Valley,Jason Alexander
1736,Basketball,Lake Michigan Catholic,Eric Christensen
1737,Basketball,Lawrence,John Guillean
1738,Basketball,Concord,Robert Rando
1739,Basketball,Marshall,Bruce Remme
1740,Basketball,Becker,Dan Baird
1741,Basketball,Como Park,Alexis Gray-Lawson
1742,Basketball,Simley,Tim Peper
1743,Basketball,Red Wing,Kraig Ulveling
1744,Basketball,DeLaSalle,Tanisha Scott
1745,Basketball,Hermantown,Beth Clark
1746,Basketball,Austin,Gary Peterson
1747,Basketball,Hutchinson,Tim Ellefson
1748,Basketball,Alexandria,wendy kohler
1749,Basketball,Mankato West,Kristin Krusemark
1750,Basketball,Big Lake,Nate Chapman
1751,Basketball,Hill-Murray,Erin Herman
1752,Basketball,Bemidji,Steve Schreiber
1753,Basketball,St. Croix Lutheran,David Mielke
1754,Basketball,Richfield,Tre Jackson
1755,Basketball,Kasson-Mantorville,Ryan Haraldson
1756,Basketball,Mahtomedi,Eric Prose
1757,Basketball,Willmar,Brad Atchison
1758,Basketball,Monticello,Craig Geyen
1759,Basketball,Zimmerman,Gregory Heinecke
1760,Basketball,Worthington,Eric Lindner
1761,Basketball,Highland Park,Deborah Williams
1762,Basketball,Detroit Lakes,Mike Hoganson
1763,Basketball,Princeton,Pedro Valdivieso
1764,Basketball,Orono,Ryan Martin
1765,Basketball,Totino-Grace,Jessica Priest
1766,Basketball,Sibley,Scott Wadie
1767,Basketball,Roosevelt,Michael Wright
1768,Basketball,St. Anthony Village,Mary Hadler
1769,Basketball,Rocori,Val Fraley
1770,Basketball,Mankato East,Mike Barger
1771,Basketball,New Ulm,Dan Reinhart
1772,Basketball,Fridley,Drew Reiter
1773,Basketball,Grand Rapids,Kristine Hamling
1774,Basketball,North Branch,Jerome Huselid
1775,Basketball,Sartell-St. Stephen,Katie Huschle
1776,Basketball,Byron,Darren Nelson
1777,Basketball,Albert Lea,Jason Thompson
1778,Basketball,Sauk Rapids-Rice,Jon Roesch
1779,Basketball,South St. Paul,Austin Junker
1780,Basketball,Mound-Westonka,Alan Hiebert
1781,Basketball,Harding,Kelly Sandquist
1782,Basketball,Chisago Lakes Area,Craig Walker
1783,Basketball,St. Cloud Tech,Kris Hagen
1784,Basketball,Benilde-St. Margaret's,Michael Swann
1785,Basketball,Delano,Amy Gould
1786,Basketball,Edison,Faith A. Johnson Patterson
1787,Basketball,Little Falls,Deb Yliniemi-Ahlin
1788,Basketball,Denfeld,Greg Goman
1789,Basketball,Cloquet,Jeff Ojanen
1790,Basketball,Winona,Tim Gleason
1791,Basketball,Apollo,Mike Myers-Schleif
1792,Basketball,Faribault,Patrick Garcia
1793,Basketball,Hopkins,Brian Cosgriff
1794,Basketball,Farmington,Liz Carpentier
1795,Basketball,Minneapolis South,Nathan McGuire
1796,Basketball,Maple Grove,Mark Cook
1797,Basketball,Park Center,Barb Metcalf
1798,Basketball,Wayzata,Mike Schumacher
1799,Basketball,Rosemount,Chris Harder
1800,Basketball,Chaska,Tara Seifert
1801,Basketball,Mayo,rich decker
1802,Basketball,Stillwater,willie taylor
1803,Basketball,New Prague,Ron Gunderson
1804,Basketball,Spring Lake Park,Randy Eatherton
1805,Basketball,Centennial,Jamie Sobolik
1806,Basketball,Forest Lake,Jen Wagner
1807,Basketball,Robbinsdale Cooper,Jennifer Rademacher
1808,Basketball,St. Michael-Albertville,Kent Hamre
1809,Basketball,Elk River,Jeremy Digiovanni
1810,Basketball,John Marshall,Mike Archer
1811,Basketball,Minneapolis Southwest,Dan Froehlich
1812,Basketball,Blaine,Chris Brustuen
1813,Basketball,Roseville,Jeff Crosby
1814,Basketball,Moorhead,Jim Kapitan
1815,Basketball,Burnsville,Maurice Hodges
1816,Basketball,Cambridge-Isanti,Jody Ledahl
1817,Basketball,Lakeville North,Shelly Clemons
1818,Basketball,Minnetonka,Leah Dasovich
1819,Basketball,Andover,Ray Brodeur
1820,Basketball,Shakopee,Juan Mitchell
1821,Basketball,Eden Prairie,ellen wiese
1822,Basketball,St. Louis Park,Arsenio Richardson
1823,Basketball,White Bear Lake,Jeremy Post
1824,Basketball,St. Paul Central,Marta Waalen
1825,Basketball,Woodbury,megan kirchenwitz
1826,Basketball,Chanhassen,Arthur Crutch
1827,Basketball,Washburn,Cornelius Bishop
1828,Basketball,Hastings,Padrick Judd
1829,Basketball,Apple Valley,Jeremy Gordon
1830,Basketball,Prior Lake,mike gidley
1831,Basketball,Rogers,Greg Amundson
1832,Basketball,Anoka,Nick Novak
1833,Basketball,Duluth East,Brea Boomer
1834,Basketball,Mounds View,Ashlie Anzel
1835,Basketball,Owatonna,Lindsey Hugstad-Vaa
1836,Basketball,Edina,Jenny Johnson
1837,Basketball,Cretin-Derham Hall,Crystal Flint
1838,Basketball,Osseo,Jen Moen
1839,Basketball,Eagan,Matt Froehle
1840,Basketball,Buffalo,Grant Stewart
1841,Basketball,Irondale,Michelle Helfrey
1842,Basketball,Jefferson,Paul Lambrecht
1843,Basketball,Century,Chadd Clarey
1844,Basketball,Park,Scott Wadie
1845,Basketball,Eastview,Paul Goetz
1846,Basketball,Tartan,zack vogelsberg
1847,Basketball,Coon Rapids,Tom Weko
1848,Basketball,Robbinsdale Armstrong,Antiwan Easley
1849,Basketball,Houston,Dale Moga
1850,Basketball,Fillmore Central,Heath Olstad
1851,Basketball,Kingsland,Eric Breitsprecher
1852,Basketball,Grand Meadow,Ryan Queensland
1853,Basketball,Hayfield,Fred Kindschy
1854,Basketball,Blooming Prairie,John Worke
1855,Basketball,Mabel-Canton,Adam Wilder
1856,Basketball,Lanesboro,Ryan Scheevel
1857,Basketball,Spring Grove,Aly Meyer
